Usuario,Categorias,Numero_articulos,Fecha,Precio,Valoracion,Comentarios,Proveedores,Ciudad
19,Libros,7,Verano,186.61,4.6,buena relacion calidad-precio,Ediciones Tomodomo,Barcelona
19,Electronica,1,Verano,134.48,0.0,muy malo,Sony,Barcelona
19,Juguetes,9,Primavera,259.64,1.0,no cumple las expectativas,Playmobile,Barcelona
19,Ropa,10,Primavera,359.66,1.6, la calidad no es la esperada,Lacoste,Barcelona
19,Zapatos,1,Verano,451.54,4.4,justo lo que esperaba,New balance,Barcelona
19,Hogar,3,Verano,399.43,0.2,no llego el producto,Vileda,Barcelona
19,Zapatos,2,Primavera,128.62,1.5,no cumple las expectativas,Skechers,Barcelona
19,Zapatos,3,Primavera,74.27,3.0,me gusto,Crocs,Barcelona
19,Deporte,7,Otoño,8.38,4.7, muy bueno!,Nike,Barcelona
19,Deporte,11,Primavera,326.33,2.4,no llego en tiempo,Adidas,Barcelona
19,Ferreteria,3,Otoño,425.24,3.9,justo lo que esperaba,3M,Barcelona
19,Baño,10,Otoño,382.69,2.9, cumple las expectativas,Cif,Barcelona
19,Ropa,10,Verano,147.06,0.2,muy malo,Levis,Barcelona
19,Deporte,6,Primavera,284.83,1.2,no llego el producto,Under Armour,Barcelona
19,Cocina,2,Primavera,154.16,1.4,muy malo,Flora,Barcelona
19,Ferreteria,8,Primavera,253.29,2.5,el paquete llego en mal estado,3M,Barcelona
19,Zapatos,7,Primavera,138.78,0.1,muy malo,Skechers,Barcelona
19,Libros,4,Otoño,417.08,3.0, cumple las expectativas,Platena Comic,Barcelona
20,Deporte,11,Primavera,110.68,1.0,no cumple las expectativas,Under Armour,Bilbao
20,Libros,6,Verano,463.15,1.2,muy malo,Platena Comic,Bilbao
20,Ferreteria,11,Primavera,249.59,1.7,el paquete llego en mal estado,Yale,Bilbao
20,Ropa,7,Verano,228.78,1.6,el paquete llego en mal estado,Roxy,Bilbao
20,Deporte,4,Primavera,44.47,2.2, la calidad no es la esperada,Adidas,Bilbao
20,Hogar,6,Otoño,476.47,0.2,muy malo,Vileda,Bilbao
20,Electronica,2,Primavera,218.97,0.2,no cumple las expectativas,Samsumg,Bilbao
20,Cocina,11,Primavera,151.34,5.0,buena relacion calidad-precio,Flora,Bilbao
20,Ropa,11,Primavera,291.76,0.4,muy malo,Roxy,Bilbao
20,Libros,11,Otoño,491.37,2.2, la calidad no es la esperada,Valdemar,Bilbao
20,Deporte,9,Primavera,21.39,0.2,no cumple las expectativas,Asics,Bilbao
20,Ropa,8,Verano,104.86,0.5,no llego el producto,Roxy,Bilbao
20,Zapatos,3,Primavera,424.6,1.7, la calidad no es la esperada,Camper,Bilbao
20,Ropa,5,Otoño,31.48,2.1,no llego en tiempo,Levis,Bilbao
20,Accesorios,5,Primavera,111.63,4.2,buena relacion calidad-precio,Polo,Bilbao
20,Electronica,11,Otoño,454.27,0.1,muy malo,General Electric,Bilbao
20,Electronica,7,Primavera,390.6,1.1,no llego el producto,Apple,Bilbao
20,Ropa,6,Otoño,94.25,1.7,no llego en tiempo,Hollister,Bilbao
20,Accesorios,4,Verano,422.18,3.0,llego justo a tiempo,Ray-ban,Bilbao
20,Electronica,5,Primavera,24.74,4.4,buena relacion calidad-precio,Sony,Bilbao
20,Ropa,6,Otoño,39.01,1.4,no llego el producto,Levis,Bilbao
20,Ferreteria,9,Otoño,342.76,2.7,llego justo a tiempo,Pavco,Bilbao
20,Ropa,2,Verano,454.78,3.0, cumple las expectativas,Hollister,Bilbao
20,Zapatos,4,Verano,491.24,3.2, cumple las expectativas,Crocs,Bilbao
20,Ferreteria,2,Primavera,453.19,0.6,no llego el producto,3M,Bilbao
20,Cocina,7,Otoño,276.12,0.5,no cumple las expectativas,Nescafe,Bilbao
20,Libros,11,Primavera,285.85,4.5, muy bueno!,Ediciones Tomodomo,Bilbao
21,Zapatos,8,Verano,98.42,3.9,justo lo que esperaba,Crocs,Las Palamas de GC
21,Juguetes,8,Otoño,350.03,0.3,muy malo,Chicco,Las Palamas de GC
21,Zapatos,7,Otoño,97.86,0.3,no cumple las expectativas,Crocs,Las Palamas de GC
21,Ferreteria,11,Primavera,413.57,0.2,no cumple las expectativas,Yale,Las Palamas de GC
21,Juguetes,3,Otoño,302.5,3.5,me gusto,Chicco,Las Palamas de GC
21,Electronica,9,Otoño,166.29,0.3,no cumple las expectativas,Samsumg,Las Palamas de GC
21,Electronica,3,Invierno,299.2,2.5,el paquete llego en mal estado,Apple,Las Palamas de GC
21,Ferreteria,6,Primavera,394.56,2.5,el paquete llego en mal estado,Sika,Las Palamas de GC
21,Cocina,2,Otoño,146.71,1.6,no llego en tiempo,Bimbo,Las Palamas de GC
21,Electronica,3,Otoño,197.73,3.9,justo lo que esperaba,Apple,Las Palamas de GC
21,Libros,8,Otoño,74.93,1.4,muy malo,Alianza Editorial,Las Palamas de GC
21,Accesorios,11,Otoño,455.66,2.1,no llego en tiempo,Ray-ban,Las Palamas de GC
21,Ferreteria,6,Verano,377.68,0.3,no llego el producto,Sika,Las Palamas de GC
21,Accesorios,4,Verano,190.36,1.2,no cumple las expectativas,Bimba y Lola,Las Palamas de GC
21,Accesorios,10,Verano,480.57,2.6,llego justo a tiempo, Michael Kors,Las Palamas de GC
21,Cocina,8,Primavera,303.86,2.8,llego justo a tiempo,Nescafe,Las Palamas de GC
21,Hogar,4,Primavera,70.46,2.5,no llego en tiempo,Henkel,Las Palamas de GC
21,Zapatos,1,Otoño,106.94,0.7,muy malo,Camper,Las Palamas de GC
22,Electronica,7,Verano,442.15,4.2,justo lo que esperaba,Apple,Valencia
22,Accesorios,7,Otoño,367.29,4.9, muy bueno!,Bimba y Lola,Valencia
22,Ferreteria,5,Primavera,140.21,0.8,no cumple las expectativas,3M,Valencia
22,Juguetes,5,Verano,408.41,0.5,no cumple las expectativas,Chicco,Valencia
22,Cocina,4,Otoño,49.49,4.1, muy bueno!,Bimbo,Valencia
22,Electronica,9,Primavera,293.94,4.3,justo lo que esperaba,Sony,Valencia
22,Cocina,9,Otoño,326.07,0.5,no llego el producto,Bimbo,Valencia
22,Libros,9,Primavera,256.56,3.0, cumple las expectativas,Ediciones Tomodomo,Valencia
22,Ropa,8,Verano,274.06,2.3, la calidad no es la esperada,Levis,Valencia
22,Libros,4,Primavera,165.28,3.3, cumple las expectativas,Alianza Editorial,Valencia
22,Deporte,9,Verano,411.33,3.2, cumple las expectativas,Asics,Valencia
22,Libros,11,Primavera,202.73,0.9,no llego el producto,Valdemar,Valencia
22,Hogar,6,Primavera,422.12,2.4,el paquete llego en mal estado,Vileda,Valencia
22,Juguetes,6,Verano,351.23,3.2,llego justo a tiempo,Chicco,Valencia
22,Libros,11,Otoño,470.7,2.0,el paquete llego en mal estado,Valdemar,Valencia
22,Zapatos,6,Primavera,377.26,3.8, muy bueno!,Skechers,Valencia
23,Cocina,8,Verano,61.53,0.4,muy malo,Flora,Malaga
23,Hogar,1,Verano,414.18,2.4, la calidad no es la esperada,Vileda,Malaga
23,Baño,5,Primavera,469.24,2.8, cumple las expectativas,Don limpio,Malaga
23,Zapatos,9,Verano,6.33,1.6, la calidad no es la esperada,Camper,Malaga
23,Cocina,10,Verano,90.36,0.5,muy malo,Oscar mayer,Malaga
23,Ferreteria,3,Primavera,251.74,3.6,buena relacion calidad-precio,Sika,Malaga
23,Deporte,10,Primavera,248.33,1.5,no cumple las expectativas,Nike,Malaga
23,Juguetes,3,Primavera,146.76,3.7, muy bueno!,Chicco,Malaga
23,Baño,8,Otoño,174.12,0.5,no cumple las expectativas,Don limpio,Malaga
23,Ferreteria,4,Primavera,80.74,4.1, muy bueno!,Sika,Malaga
23,Ferreteria,4,Otoño,343.01,4.0,buena relacion calidad-precio,Sika,Malaga
23,Libros,3,Primavera,383.7,0.9,no cumple las expectativas,Platena Comic,Malaga
23,Hogar,3,Otoño,485.55,3.7, muy bueno!,Henkel,Malaga
23,Baño,8,Verano,21.45,4.3, muy bueno!,Cif,Malaga
23,Zapatos,1,Primavera,12.65,4.4,buena relacion calidad-precio,New balance,Malaga
23,Accesorios,5,Otoño,299.54,1.6,el paquete llego en mal estado,Ray-ban,Malaga
23,Baño,5,Primavera,144.73,4.3, muy bueno!,Cristasol,Malaga
23,Juguetes,2,Otoño,421.67,1.0,no llego el producto,Lego,Malaga
23,Zapatos,4,Verano,375.29,2.7, cumple las expectativas,Camper,Malaga
24,Cocina,1,Otoño,146.09,1.3,no llego el producto,Oscar mayer,Valladolid
24,Juguetes,3,Primavera,160.05,1.0,no llego el producto,Fisher-price,Valladolid
24,Cocina,8,Otoño,398.16,3.9,justo lo que esperaba,Nescafe,Valladolid
24,Accesorios,9,Primavera,380.24,3.2,llego justo a tiempo,Ray-ban,Valladolid
24,Juguetes,3,Otoño,38.1,3.7,justo lo que esperaba,Lego,Valladolid
24,Zapatos,2,Primavera,350.21,4.1,justo lo que esperaba,New balance,Valladolid
24,Hogar,9,Primavera,79.64,2.3, la calidad no es la esperada,Vileda,Valladolid
24,Zapatos,4,Verano,430.8,3.7, muy bueno!,Camper,Valladolid
24,Deporte,2,Otoño,357.54,1.8,el paquete llego en mal estado,Asics,Valladolid
24,Cocina,4,Otoño,472.75,0.4,no llego el producto,Flora,Valladolid
24,Juguetes,9,Primavera,10.45,0.9,muy malo,Fisher-price,Valladolid
24,Ropa,6,Otoño,276.74,4.1,justo lo que esperaba,Hollister,Valladolid
24,Ferreteria,8,Otoño,399.06,3.7, muy bueno!,Sika,Valladolid
24,Hogar,7,Verano,266.29,0.5,muy malo,Henkel,Valladolid
24,Deporte,11,Primavera,79.53,2.6,me gusto,Asics,Valladolid
24,Ferreteria,9,Verano,428.54,4.1, muy bueno!,Sika,Valladolid
24,Libros,3,Verano,157.95,1.7,el paquete llego en mal estado,Valdemar,Valladolid
24,Libros,5,Primavera,259.68,3.8,buena relacion calidad-precio,Valdemar,Valladolid
24,Electronica,5,Primavera,114.48,4.1,buena relacion calidad-precio,General Electric,Valladolid
24,Accesorios,5,Primavera,58.73,2.2,el paquete llego en mal estado, Michael Kors,Valladolid
24,Deporte,3,Verano,320.98,2.6,me gusto,Under Armour,Valladolid
24,Juguetes,1,Otoño,395.17,1.9,no llego en tiempo,Fisher-price,Valladolid
24,Ferreteria,11,Otoño,311.11,0.6,muy malo,Sika,Valladolid
24,Juguetes,5,Primavera,163.14,3.6,justo lo que esperaba,Chicco,Valladolid
24,Zapatos,5,Otoño,111.02,4.8,buena relacion calidad-precio,Camper,Valladolid
24,Cocina,4,Otoño,195.41,1.1,muy malo,Nescafe,Valladolid
25,Ferreteria,11,Verano,456.65,2.6,me gusto,3M,Las Palamas de GC
25,Accesorios,6,Verano,398.36,3.6,justo lo que esperaba,Polo,Las Palamas de GC
25,Juguetes,10,Otoño,235.93,3.7, muy bueno!,Fisher-price,Las Palamas de GC
25,Hogar,5,Primavera,260.19,4.8,justo lo que esperaba,Vileda,Las Palamas de GC
25,Ropa,2,Verano,325.53,3.5, cumple las expectativas,Lacoste,Las Palamas de GC
25,Ropa,6,Verano,29.74,2.7, cumple las expectativas,Roxy,Las Palamas de GC
25,Accesorios,10,Otoño,314.73,0.6,no llego el producto,Ray-ban,Las Palamas de GC
25,Hogar,7,Primavera,163.8,4.9,buena relacion calidad-precio,Vileda,Las Palamas de GC
25,Electronica,3,Otoño,327.89,3.5,me gusto,Apple,Las Palamas de GC
25,Deporte,8,Otoño,10.47,3.9,justo lo que esperaba,Asics,Las Palamas de GC
25,Juguetes,9,Primavera,397.89,0.1,no llego el producto,Chicco,Las Palamas de GC
25,Juguetes,4,Verano,420.98,2.4,no llego en tiempo,Lego,Las Palamas de GC
25,Libros,6,Primavera,379.01,4.6, muy bueno!,Platena Comic,Las Palamas de GC
25,Deporte,9,Verano,494.57,0.5,no llego el producto,Adidas,Las Palamas de GC
25,Deporte,5,Otoño,355.12,3.1,me gusto,Nike,Las Palamas de GC
25,Baño,7,Primavera,315.64,3.8,buena relacion calidad-precio,Don limpio,Las Palamas de GC
25,Deporte,1,Verano,367.38,4.4,justo lo que esperaba,Under Armour,Las Palamas de GC
25,Zapatos,10,Primavera,336.92,0.8,no cumple las expectativas,Camper,Las Palamas de GC
25,Libros,9,Primavera,321.8,1.5,no cumple las expectativas,Ediciones Tomodomo,Las Palamas de GC
25,Ferreteria,7,Verano,368.07,3.2, cumple las expectativas,Sika,Las Palamas de GC
25,Accesorios,3,Otoño,275.89,1.9,el paquete llego en mal estado, Michael Kors,Las Palamas de GC
25,Juguetes,9,Otoño,363.93,2.1, la calidad no es la esperada,Lego,Las Palamas de GC
25,Ropa,3,Primavera,346.09,0.2,no cumple las expectativas,Hollister,Las Palamas de GC
25,Hogar,4,Primavera,306.94,2.7, cumple las expectativas,Colgate - palmolive,Las Palamas de GC
25,Juguetes,10,Verano,367.5,4.8,justo lo que esperaba,Playmobile,Las Palamas de GC
25,Deporte,4,Verano,452.33,0.5,no cumple las expectativas,Nike,Las Palamas de GC
26,Ropa,11,Verano,432.21,5.0,buena relacion calidad-precio,Hollister,Valencia
26,Libros,10,Primavera,226.21,4.3,buena relacion calidad-precio,Platena Comic,Valencia
26,Electronica,2,Otoño,27.17,2.6,llego justo a tiempo,Apple,Valencia
26,Libros,6,Primavera,219.59,2.3,el paquete llego en mal estado,Valdemar,Valencia
26,Deporte,7,Primavera,79.39,0.3,no llego el producto,Nike,Valencia
26,Libros,3,Primavera,261.24,0.3,no llego el producto,Platena Comic,Valencia
26,Juguetes,8,Verano,360.22,2.1,no llego en tiempo,Playmobile,Valencia
26,Juguetes,8,Primavera,84.48,4.4,buena relacion calidad-precio,Fisher-price,Valencia
26,Baño,1,Verano,122.34,2.9,llego justo a tiempo,Don limpio,Valencia
26,Juguetes,4,Otoño,250.09,2.0,no llego en tiempo,Chicco,Valencia
26,Electronica,7,Primavera,281.98,0.8,no cumple las expectativas,Sony,Valencia
26,Hogar,7,Primavera,182.73,1.8, la calidad no es la esperada,Vileda,Valencia
26,Accesorios,3,Primavera,45.61,2.7,me gusto, Michael Kors,Valencia
26,Ropa,1,Verano,124.73,4.0,justo lo que esperaba,Hollister,Valencia
26,Zapatos,3,Otoño,425.19,2.5,el paquete llego en mal estado,Crocs,Valencia
26,Libros,6,Otoño,147.48,1.7,no llego en tiempo,Platena Comic,Valencia
26,Accesorios,5,Otoño,233.15,0.2,muy malo,Polo,Valencia
26,Electronica,11,Primavera,245.05,0.2,no llego el producto,Sony,Valencia
26,Deporte,8,Verano,497.34,0.7,muy malo,Nike,Valencia
26,Baño,6,Primavera,198.57,3.9, muy bueno!,KH7,Valencia
26,Ferreteria,6,Primavera,360.18,4.6, muy bueno!,Sika,Valencia
26,Hogar,5,Primavera,436.91,2.8, cumple las expectativas,Colgate - palmolive,Valencia
26,Cocina,8,Primavera,289.17,3.6,justo lo que esperaba,Flora,Valencia
27,Libros,8,Primavera,30.93,3.6,justo lo que esperaba,Platena Comic,Zaragoza
27,Zapatos,3,Verano,378.83,4.9,justo lo que esperaba,New balance,Zaragoza
27,Ferreteria,10,Otoño,330.28,0.2,muy malo,Sika,Zaragoza
27,Libros,7,Primavera,347.4,4.7,justo lo que esperaba,Valdemar,Zaragoza
27,Juguetes,6,Otoño,140.03,1.3,no llego el producto,Chicco,Zaragoza
27,Juguetes,2,Primavera,207.42,2.4,no llego en tiempo,Playmobile,Zaragoza
27,Ropa,11,Primavera,378.68,0.9,no llego el producto,Hollister,Zaragoza
27,Hogar,5,Otoño,252.0,0.7,muy malo,Henkel,Zaragoza
27,Juguetes,4,Primavera,386.81,3.0,llego justo a tiempo,Lego,Zaragoza
27,Accesorios,11,Primavera,361.12,1.1,no llego el producto,Ray-ban,Zaragoza
27,Ferreteria,1,Primavera,490.9,2.8,llego justo a tiempo,Pavco,Zaragoza
27,Libros,5,Otoño,116.29,1.9, la calidad no es la esperada,Ediciones Tomodomo,Zaragoza
27,Juguetes,11,Otoño,43.59,1.7,el paquete llego en mal estado,Chicco,Zaragoza
27,Cocina,6,Verano,253.26,2.1,no llego en tiempo,Bimbo,Zaragoza
27,Baño,4,Primavera,40.03,2.6,llego justo a tiempo,Cristasol,Zaragoza
27,Zapatos,8,Verano,358.42,0.2,muy malo,Crocs,Zaragoza
27,Cocina,3,Primavera,30.72,1.1,no cumple las expectativas,Flora,Zaragoza
27,Deporte,1,Primavera,493.73,2.9,llego justo a tiempo,Under Armour,Zaragoza
27,Accesorios,1,Otoño,13.91,2.9,llego justo a tiempo, Michael Kors,Zaragoza
27,Baño,10,Invierno,65.59,4.4, muy bueno!,Cristasol,Zaragoza
27,Electronica,9,Otoño,9.09,4.8,justo lo que esperaba,Sony,Zaragoza
27,Hogar,3,Verano,20.61,1.0,no cumple las expectativas,Henkel,Zaragoza
27,Baño,6,Verano,28.37,4.1, muy bueno!,KH7,Zaragoza
27,Baño,11,Primavera,41.45,2.7, cumple las expectativas,Cristasol,Zaragoza
27,Ropa,2,Otoño,393.92,1.3,no cumple las expectativas,Lacoste,Zaragoza
27,Ropa,11,Primavera,49.78,3.4, cumple las expectativas,Hollister,Zaragoza
27,Cocina,10,Otoño,308.83,0.3,muy malo,Flora,Zaragoza
27,Juguetes,7,Primavera,33.48,0.0,muy malo,Lego,Zaragoza
28,Electronica,5,Otoño,54.4,2.1, la calidad no es la esperada,Apple,Las Palamas de GC
28,Deporte,6,Otoño,354.64,5.0,justo lo que esperaba,Asics,Las Palamas de GC
28,Electronica,1,Primavera,409.2,4.2,buena relacion calidad-precio,Sony,Las Palamas de GC
28,Electronica,3,Verano,342.98,1.6,no llego en tiempo,Sony,Las Palamas de GC
28,Libros,6,Primavera,479.36,4.6,justo lo que esperaba,Valdemar,Las Palamas de GC
28,Ropa,2,Primavera,454.7,3.3, cumple las expectativas,Roxy,Las Palamas de GC
28,Libros,3,Primavera,440.88,1.3,muy malo,Valdemar,Las Palamas de GC
28,Ferreteria,8,Otoño,296.06,1.2,no llego el producto,3M,Las Palamas de GC
28,Libros,5,Primavera,109.7,4.6,justo lo que esperaba,Valdemar,Las Palamas de GC
28,Electronica,2,Otoño,228.24,3.3,llego justo a tiempo,Apple,Las Palamas de GC
28,Juguetes,9,Verano,303.1,2.1, la calidad no es la esperada,Chicco,Las Palamas de GC
28,Electronica,1,Primavera,238.76,3.8,buena relacion calidad-precio,Apple,Las Palamas de GC
28,Zapatos,8,Otoño,285.43,3.3, cumple las expectativas,Camper,Las Palamas de GC
28,Deporte,7,Primavera,477.13,3.6,justo lo que esperaba,Asics,Las Palamas de GC
28,Cocina,7,Primavera,230.51,1.6, la calidad no es la esperada,Nescafe,Las Palamas de GC
28,Baño,7,Primavera,180.37,1.1,no llego el producto,Don limpio,Las Palamas de GC
28,Ferreteria,6,Primavera,416.19,3.3, cumple las expectativas,Sika,Las Palamas de GC
29,Electronica,8,Primavera,340.08,4.0, muy bueno!,General Electric,Vigo
29,Juguetes,6,Primavera,179.39,1.6,no llego en tiempo,Playmobile,Vigo
29,Accesorios,6,Otoño,170.97,2.3, la calidad no es la esperada,Polo,Vigo
29,Baño,11,Primavera,369.67,1.1,no cumple las expectativas,Don limpio,Vigo
29,Accesorios,6,Otoño,349.19,1.9, la calidad no es la esperada, Michael Kors,Vigo
29,Cocina,8,Primavera,200.16,2.9, cumple las expectativas,Flora,Vigo
29,Deporte,1,Primavera,222.77,1.0,no cumple las expectativas,Adidas,Vigo
29,Libros,10,Primavera,254.79,0.7,no cumple las expectativas,Ediciones Tomodomo,Vigo
29,Zapatos,6,Primavera,8.35,1.3,no cumple las expectativas,Camper,Vigo
29,Electronica,2,Verano,202.9,0.1,no cumple las expectativas,General Electric,Vigo
29,Electronica,10,Primavera,495.44,1.8,no llego en tiempo,Sony,Vigo
29,Ropa,4,Verano,172.84,4.2,justo lo que esperaba,Hollister,Vigo
29,Accesorios,10,Primavera,397.99,4.5,buena relacion calidad-precio,Ray-ban,Vigo
29,Cocina,8,Otoño,197.02,0.6,no cumple las expectativas,Flora,Vigo
29,Ropa,11,Verano,385.67,0.9,muy malo,Hollister,Vigo
30,Accesorios,11,Verano,256.47,0.7,no llego el producto,Polo,Malaga
30,Ferreteria,5,Verano,438.48,4.4, muy bueno!,Yale,Malaga
30,Ropa,4,Primavera,21.94,1.1,muy malo,Roxy,Malaga
30,Ferreteria,3,Primavera,402.75,3.3, cumple las expectativas,Sika,Malaga
30,Accesorios,5,Primavera,236.9,4.5,buena relacion calidad-precio,Polo,Malaga
30,Accesorios,11,Otoño,448.56,0.8,no cumple las expectativas,Bimba y Lola,Malaga
30,Electronica,9,Otoño,485.15,2.8,me gusto,General Electric,Malaga
30,Hogar,10,Otoño,336.9,1.6,el paquete llego en mal estado,Vileda,Malaga
30,Deporte,11,Primavera,9.7,1.8,el paquete llego en mal estado,Asics,Malaga
30,Cocina,8,Primavera,339.25,2.8, cumple las expectativas,Bimbo,Malaga
30,Baño,9,Primavera,429.75,4.4,buena relacion calidad-precio,Cif,Malaga
30,Juguetes,1,Otoño,321.2,3.1, cumple las expectativas,Playmobile,Malaga
30,Zapatos,6,Primavera,310.37,0.7,no llego el producto,Skechers,Malaga
30,Juguetes,2,Otoño,249.08,0.5,no llego el producto,Playmobile,Malaga
30,Baño,4,Verano,80.89,3.5,me gusto,Cristasol,Malaga
30,Zapatos,9,Primavera,105.06,0.0,no llego el producto,Crocs,Malaga
30,Juguetes,5,Primavera,90.21,1.4,no llego el producto,Lego,Malaga
30,Juguetes,3,Verano,8.79,2.8, cumple las expectativas,Lego,Malaga
30,Ropa,7,Primavera,199.48,1.7, la calidad no es la esperada,Hollister,Malaga
30,Libros,1,Verano,466.01,3.1, cumple las expectativas,Platena Comic,Malaga
30,Zapatos,7,Primavera,494.07,4.6, muy bueno!,Camper,Malaga
30,Baño,10,Primavera,7.66,4.9, muy bueno!,KH7,Malaga
31,Libros,5,Verano,74.21,2.7,llego justo a tiempo,Valdemar,Barcelona
31,Baño,9,Primavera,275.49,0.1,muy malo,Cif,Barcelona
31,Cocina,1,Otoño,348.99,4.2, muy bueno!,Bimbo,Barcelona
31,Juguetes,7,Otoño,192.74,0.1,no llego el producto,Fisher-price,Barcelona
31,Libros,4,Verano,244.22,2.3,no llego en tiempo,Valdemar,Barcelona
31,Deporte,5,Primavera,362.12,4.9,justo lo que esperaba,Nike,Barcelona
31,Libros,5,Otoño,457.38,2.4,el paquete llego en mal estado,Valdemar,Barcelona
31,Accesorios,11,Verano,58.51,4.5,buena relacion calidad-precio, Michael Kors,Barcelona
31,Accesorios,2,Primavera,216.68,2.0, la calidad no es la esperada, Michael Kors,Barcelona
31,Ropa,9,Otoño,33.31,2.3, la calidad no es la esperada,Roxy,Barcelona
31,Deporte,11,Primavera,446.25,4.0, muy bueno!,Asics,Barcelona
31,Zapatos,6,Verano,238.11,4.1,justo lo que esperaba,Skechers,Barcelona
31,Zapatos,4,Verano,43.79,4.0,buena relacion calidad-precio,Skechers,Barcelona
31,Deporte,8,Primavera,429.52,2.6,me gusto,Asics,Barcelona
31,Electronica,7,Verano,150.53,2.9, cumple las expectativas,General Electric,Barcelona
31,Libros,4,Primavera,311.02,0.8,no llego el producto,Valdemar,Barcelona
31,Cocina,1,Verano,275.36,4.2,buena relacion calidad-precio,Bimbo,Barcelona
31,Accesorios,5,Primavera,171.15,1.7,el paquete llego en mal estado,Ray-ban,Barcelona
32,Ferreteria,7,Verano,191.12,1.0,muy malo,Pavco,Zaragoza
32,Deporte,4,Otoño,351.87,4.5,buena relacion calidad-precio,Nike,Zaragoza
32,Deporte,2,Otoño,252.24,0.1,no cumple las expectativas,Nike,Zaragoza
32,Zapatos,11,Invierno,117.64,1.3,no cumple las expectativas,Crocs,Zaragoza
32,Juguetes,2,Verano,377.18,4.7, muy bueno!,Lego,Zaragoza
32,Ropa,2,Verano,246.75,4.0,justo lo que esperaba,Roxy,Zaragoza
32,Electronica,8,Primavera,438.35,2.3, la calidad no es la esperada,Sony,Zaragoza
32,Baño,6,Verano,134.14,4.7, muy bueno!,Don limpio,Zaragoza
32,Deporte,9,Otoño,73.38,2.0, la calidad no es la esperada,Asics,Zaragoza
32,Hogar,10,Primavera,282.92,5.0,buena relacion calidad-precio,Colgate - palmolive,Zaragoza
33,Electronica,8,Otoño,216.12,3.4,me gusto,Apple,Bilbao
33,Ferreteria,3,Primavera,338.01,1.0,no llego el producto,Yale,Bilbao
33,Libros,3,Primavera,237.93,2.5,no llego en tiempo,Alianza Editorial,Bilbao
33,Deporte,6,Otoño,186.41,1.8,no llego en tiempo,Asics,Bilbao
33,Ropa,11,Primavera,380.43,4.5,justo lo que esperaba,Levis,Bilbao
33,Juguetes,8,Primavera,272.98,2.8,llego justo a tiempo,Fisher-price,Bilbao
33,Accesorios,3,Verano,217.45,0.2,muy malo,Polo,Bilbao
33,Juguetes,7,Verano,156.79,2.4,el paquete llego en mal estado,Fisher-price,Bilbao
33,Accesorios,5,Otoño,335.51,0.4,muy malo,Ray-ban,Bilbao
33,Libros,4,Otoño,216.66,3.1,me gusto,Platena Comic,Bilbao
33,Hogar,1,Verano,385.17,1.7, la calidad no es la esperada,Henkel,Bilbao
33,Electronica,8,Primavera,298.58,0.5,no llego el producto,General Electric,Bilbao
33,Electronica,7,Otoño,497.02,3.6,buena relacion calidad-precio,Apple,Bilbao
33,Ferreteria,10,Primavera,7.27,4.4,justo lo que esperaba,3M,Bilbao
33,Ropa,2,Primavera,371.9,1.2,no llego el producto,Levis,Bilbao
33,Zapatos,6,Otoño,395.52,3.7,buena relacion calidad-precio,New balance,Bilbao
